gender;f;a0;a1;a2;p0;p1;q0;q1;agebound;l0;l1;m0;m1;s0;s1
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;41;-0.000000000000000305;-0.000000000000000305;-0.041076953;-0.044265328;0.141710436;0.14294979
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;41.25;-0.000000000000000305;-0.000000000000000305;-0.044265328;-0.047466092;0.14294979;0.144109246
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;41.5;-0.000000000000000305;-0.000000000000000305;-0.047466092;-0.05067698;0.144109246;0.145188507
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;41.75;-0.000000000000000305;-0.000000000000000305;-0.05067698;-0.0538958;0.145188507;0.146187309
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;42;-0.000000000000000305;-0.000000000000000305;-0.0538958;-0.057120437;0.146187309;0.147105413
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;42.25;-0.000000000000000305;-0.000000000000000305;-0.057120437;-0.060348848;0.147105413;0.14794261
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;42.5;-0.000000000000000305;-0.000000000000000305;-0.060348848;-0.063579058;0.14794261;0.148698718
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;42.75;-0.000000000000000305;-0.000000000000000305;-0.063579058;-0.066809158;0.148698718;0.149373581
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;43;-0.000000000000000305;-0.000000000000000305;-0.066809158;-0.070037304;0.149373581;0.149967068
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;43.25;-0.000000000000000305;-0.000000000000000305;-0.070037304;-0.073261093;0.149967068;0.15047943
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;43.5;-0.000000000000000305;-0.000000000000000305;-0.073261093;-0.076477317;0.15047943;0.150911441
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;43.75;-0.000000000000000305;-0.000000000000000305;-0.076477317;-0.079682801;0.150911441;0.15126391
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;44;-0.000000000000000305;-0.000000000000000305;-0.079682801;-0.08287448;0.15126391;0.151537636
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;44.25;-0.000000000000000305;-0.000000000000000305;-0.08287448;-0.086049393;0.151537636;0.15173341
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;44.5;-0.000000000000000305;-0.000000000000000305;-0.086049393;-0.089204681;0.15173341;0.151852012
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;44.75;-0.000000000000000305;-0.000000000000000305;-0.089204681;-0.092337585;0.151852012;0.151894216
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;45;-0.000000000000000305;-0.000000000000000305;-0.092337585;-0.09544544;0.151894216;0.151860783
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;45.25;-0.000000000000000305;-0.000000000000000305;-0.09544544;-0.098525672;0.151860783;0.151752469
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;45.5;-0.000000000000000305;-0.000000000000000305;-0.098525672;-0.101575798;0.151752469;0.151570017
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;45.75;-0.000000000000000305;-0.000000000000000305;-0.101575798;-0.104593422;0.151570017;0.151314164
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;46;-0.000000000000000305;-0.000000000000000305;-0.104593422;-0.107576228;0.151314164;0.150985639
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;46.25;-0.000000000000000305;-0.000000000000000305;-0.107576228;-0.110521986;0.150985639;0.15058516
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;46.5;-0.000000000000000305;-0.000000000000000305;-0.110521986;-0.113428539;0.15058516;0.150113438
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;46.75;-0.000000000000000305;-0.000000000000000305;-0.113428539;-0.116293809;0.150113438;0.149571175
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;47;-0.000000000000000305;-0.000000000000000305;-0.116293809;-0.11911579;0.149571175;0.148959067
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;47.25;-0.000000000000000305;-0.000000000000000305;-0.11911579;-0.121892549;0.148959067;0.148277799
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;47.5;-0.000000000000000305;-0.000000000000000305;-0.121892549;-0.124622218;0.148277799;0.14752805
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;47.75;-0.000000000000000305;-0.000000000000000305;-0.124622218;-0.127303;0.14752805;0.146710489
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;48;-0.000000000000000305;-0.000000000000000305;-0.127303;-0.129933159;0.146710489;0.14582578
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;48.25;-0.000000000000000305;-0.000000000000000305;-0.129933159;-0.132511024;0.14582578;0.144874576
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;48.5;-0.000000000000000305;-0.000000000000000305;-0.132511024;-0.135034982;0.144874576;0.143857526
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;48.75;-0.000000000000000305;-0.000000000000000305;-0.135034982;-0.13750348;0.143857526;0.142775269
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;49;-0.000000000000000305;-0.000000000000000305;-0.13750348;-0.139915023;0.142775269;0.141628436
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;49.25;-0.000000000000000305;-0.000000000000000305;-0.139915023;-0.142268168;0.141628436;0.140417654
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;49.5;-0.000000000000000305;-0.000000000000000305;-0.142268168;-0.14456153;0.140417654;0.139143539
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;49.75;-0.000000000000000305;-0.000000000000000305;-0.14456153;-0.14679377;0.139143539;0.137806702
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;50;-0.000000000000000305;-0.000000000000000305;-0.14679377;-0.148964105;0.137806702;0.136407712
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;50.25;-0.000000000000000305;-0.000000000000000305;-0.148964105;-0.151073069;0.136407712;0.13494704
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;50.5;-0.000000000000000305;-0.000000000000000305;-0.151073069;-0.15312139;0.13494704;0.133425143
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;50.75;-0.000000000000000305;-0.000000000000000305;-0.15312139;-0.155109787;0.133425143;0.131842473
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;51;-0.000000000000000305;-0.000000000000000305;-0.155109787;-0.157038965;0.131842473;0.13019948
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;51.25;-0.000000000000000305;-0.000000000000000305;-0.157038965;-0.158909623;0.13019948;0.12849661
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;51.5;-0.000000000000000305;-0.000000000000000305;-0.158909623;-0.160722445;0.12849661;0.126734307
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;51.75;-0.000000000000000305;-0.000000000000000305;-0.160722445;-0.162478106;0.126734307;0.124913012
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;52;-0.000000000000000305;-0.000000000000000305;-0.162478106;-0.16417727;0.124913012;0.123033165
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;52.25;-0.000000000000000305;-0.000000000000000305;-0.16417727;-0.165820593;0.123033165;0.121095199
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;52.5;-0.000000000000000305;-0.000000000000000305;-0.165820593;-0.16740872;0.121095199;0.119099547
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;52.75;-0.000000000000000305;-0.000000000000000305;-0.16740872;-0.168942284;0.119099547;0.117046639
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;53;-0.000000000000000305;-0.000000000000000305;-0.168942284;-0.170421912;0.117046639;0.1149369
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;53.25;-0.000000000000000305;-0.000000000000000305;-0.170421912;-0.17184822;0.1149369;0.112770756
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;53.5;-0.000000000000000305;-0.000000000000000305;-0.17184822;-0.173221815;0.112770756;0.110548625
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;53.75;-0.000000000000000305;-0.000000000000000305;-0.173221815;-0.174543294;0.110548625;0.108270926
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;54;-0.000000000000000305;-0.000000000000000305;-0.174543294;-0.175813248;0.108270926;0.105938072
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;54.25;-0.000000000000000305;-0.000000000000000305;-0.175813248;-0.177032257;0.105938072;0.103550477
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;54.5;-0.000000000000000305;-0.000000000000000305;-0.177032257;-0.178200893;0.103550477;0.101108548
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;54.75;-0.000000000000000305;-0.000000000000000305;-0.178200893;-0.17931972;0.101108548;0.098612691
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;55;-0.000000000000000305;-0.000000000000000305;-0.17931972;-0.180389293;0.098612691;0.096063308
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;55.25;-0.000000000000000305;-0.000000000000000305;-0.180389293;-0.18141016;0.096063308;0.0934608
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;55.5;-0.000000000000000305;-0.000000000000000305;-0.18141016;-0.18238286;0.0934608;0.090805563
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;55.75;-0.000000000000000305;-0.000000000000000305;-0.18238286;-0.183307927;0.090805563;0.088097992
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;56;-0.000000000000000305;-0.000000000000000305;-0.183307927;-0.184185883;0.088097992;0.085338476
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;56.25;-0.000000000000000305;-0.000000000000000305;-0.184185883;-0.185017247;0.085338476;0.082527404
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;56.5;-0.000000000000000305;-0.000000000000000305;-0.185017247;-0.185802528;0.082527404;0.079665161
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;56.75;-0.000000000000000305;-0.000000000000000305;-0.185802528;-0.186542227;0.079665161;0.076752129
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;57;-0.000000000000000305;-0.000000000000000305;-0.186542227;-0.18723684;0.076752129;0.073788685
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;57.25;-0.000000000000000305;-0.000000000000000305;-0.18723684;-0.187886851;0.073788685;0.070775205
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;57.5;-0.000000000000000305;-0.000000000000000305;-0.187886851;-0.188492701;0.070775205;0.067712025
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;57.75;-0.000000000000000305;-0.000000000000000305;-0.188492701;-0.189055038;0.067712025;0.064599664
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;58;-0.000000000000000305;-0.000000000000000305;-0.189055038;-0.189574624;0.064599664;0.061438734
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;58.25;-0.000000000000000305;-0.000000000000000305;-0.189574624;-0.190052587;0.061438734;0.05823016
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;58.5;-0.000000000000000305;-0.000000000000000305;-0.190052587;-0.190490035;0.05823016;0.054974855
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;58.75;-0.000000000000000305;-0.000000000000000305;-0.190490035;-0.190888042;0.054974855;0.051673701
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;59;-0.000000000000000305;-0.000000000000000305;-0.190888042;-0.191247657;0.051673701;0.048327565
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;59.25;-0.000000000000000305;-0.000000000000000305;-0.191247657;-0.191569909;0.048327565;0.044937298
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;59.5;-0.000000000000000305;-0.000000000000000305;-0.191569909;-0.191855804;0.044937298;0.041503733
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;59.75;-0.000000000000000305;-0.000000000000000305;-0.191855804;-0.19210633;0.041503733;0.038027692
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;60;-0.000000000000000305;-0.000000000000000305;-0.19210633;-0.192322452;0.038027692;0.034509979
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;60.25;-0.000000000000000305;-0.000000000000000305;-0.192322452;-0.192505117;0.034509979;0.030951384
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;60.5;-0.000000000000000305;-0.000000000000000305;-0.192505117;-0.192655254;0.030951384;0.027352684
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;60.75;-0.000000000000000305;-0.000000000000000305;-0.192655254;-0.192773769;0.027352684;0.02371464
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;61;-0.000000000000000305;-0.000000000000000305;-0.192773769;-0.192861553;0.02371464;0.020038
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;61.25;-0.000000000000000305;-0.000000000000000305;-0.192861553;-0.192919479;0.020038;0.016323499
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;61.5;-0.000000000000000305;-0.000000000000000305;-0.192919479;-0.192948399;0.016323499;0.012571859
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;61.75;-0.000000000000000305;-0.000000000000000305;-0.192948399;-0.192949152;0.012571859;0.008783788
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;62;-0.000000000000000305;-0.000000000000000305;-0.192949152;-0.192922557;0.008783788;0.004959983
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;62.25;-0.000000000000000305;-0.000000000000000305;-0.192922557;-0.192869418;0.004959983;0.001101127
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;62.5;-0.000000000000000305;-0.000000000000000305;-0.192869418;-0.192790522;0.001101127;-0.002792109
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;62.75;-0.000000000000000305;-0.000000000000000305;-0.192790522;-0.192686641;-0.002792109;-0.006719064
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;63;-0.000000000000000305;-0.000000000000000305;-0.192686641;-0.192558532;-0.006719064;-0.010679091
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;63.25;-0.000000000000000305;-0.000000000000000305;-0.192558532;-0.192406934;-0.010679091;-0.014671552
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;63.5;-0.000000000000000305;-0.000000000000000305;-0.192406934;-0.192232574;-0.014671552;-0.018695823
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;63.75;-0.000000000000000305;-0.000000000000000305;-0.192232574;-0.192036164;-0.018695823;-0.022751289
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;64;-0.000000000000000305;-0.000000000000000305;-0.192036164;-0.191818401;-0.022751289;-0.026837347
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;64.25;-0.000000000000000305;-0.000000000000000305;-0.191818401;-0.191579969;-0.026837347;-0.030953402
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;64.5;-0.000000000000000305;-0.000000000000000305;-0.191579969;-0.191321537;-0.030953402;-0.035098872
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;64.75;-0.000000000000000305;-0.000000000000000305;-0.191321537;-0.191043763;-0.035098872;-0.039273184
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;65;-0.000000000000000305;-0.000000000000000305;-0.191043763;-0.19074729;-0.039273184;-0.043475775
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;65.25;-0.000000000000000305;-0.000000000000000305;-0.19074729;-0.190432749;-0.043475775;-0.047706091
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;65.5;-0.000000000000000305;-0.000000000000000305;-0.190432749;-0.190100758;-0.047706091;-0.05196359
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;65.75;-0.000000000000000305;-0.000000000000000305;-0.190100758;-0.189751924;-0.05196359;-0.056247737
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;66;-0.000000000000000305;-0.000000000000000305;-0.189751924;-0.189386839;-0.056247737;-0.060558008
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;66.25;-0.000000000000000305;-0.000000000000000305;-0.189386839;-0.18900609;-0.060558008;-0.064893878
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;66.5;-0.000000000000000305;-0.000000000000000305;-0.18900609;-0.18861024;-0.064893878;-0.069254867
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;66.75;-0.000000000000000305;-0.000000000000000305;-0.18861024;-0.188199857;-0.069254867;-0.073640444
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;67;-0.000000000000000305;-0.000000000000000305;-0.188199857;-0.187775516;-0.073640444;-0.078049956
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;67.25;-0.000000000000000305;-0.000000000000000305;-0.187775516;-0.18733783;-0.078049956;-0.082482466
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;67.5;-0.000000000000000305;-0.000000000000000305;-0.18733783;-0.186887415;-0.082482466;-0.086936974
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;67.75;-0.000000000000000305;-0.000000000000000305;-0.186887415;-0.186424871;-0.086936974;-0.091412516
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;68;-0.000000000000000305;-0.000000000000000305;-0.186424871;-0.185950787;-0.091412516;-0.095908146
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;68.25;-0.000000000000000305;-0.000000000000000305;-0.185950787;-0.185465739;-0.095908146;-0.100422934
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;68.5;-0.000000000000000305;-0.000000000000000305;-0.185465739;-0.184970294;-0.100422934;-0.104955969
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;68.75;-0.000000000000000305;-0.000000000000000305;-0.184970294;-0.184465004;-0.104955969;-0.109506359
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;69;-0.000000000000000305;-0.000000000000000305;-0.184465004;-0.183950413;-0.109506359;-0.114073228
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;69.25;-0.000000000000000305;-0.000000000000000305;-0.183950413;-0.183427054;-0.114073228;-0.118655719
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;69.5;-0.000000000000000305;-0.000000000000000305;-0.183427054;-0.182895448;-0.118655719;-0.12325299
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;69.75;-0.000000000000000305;-0.000000000000000305;-0.182895448;-0.182356106;-0.12325299;-0.127864216
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;70;-0.000000000000000305;-0.000000000000000305;-0.182356106;-0.18180953;-0.127864216;-0.132488588
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;70.25;-0.000000000000000305;-0.000000000000000305;-0.18180953;-0.18125621;-0.132488588;-0.137125313
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;70.5;-0.000000000000000305;-0.000000000000000305;-0.18125621;-0.180696628;-0.137125313;-0.141773614
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;70.75;-0.000000000000000305;-0.000000000000000305;-0.180696628;-0.180131256;-0.141773614;-0.146432728
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;71;-0.000000000000000305;-0.000000000000000305;-0.180131256;-0.179560556;-0.146432728;-0.151101907
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;71.25;-0.000000000000000305;-0.000000000000000305;-0.179560556;-0.178984982;-0.151101907;-0.15578042
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;71.5;-0.000000000000000305;-0.000000000000000305;-0.178984982;-0.178404978;-0.15578042;-0.160467546
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;71.75;-0.000000000000000305;-0.000000000000000305;-0.178404978;-0.177820979;-0.160467546;-0.165162581
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;72;-0.000000000000000305;-0.000000000000000305;-0.177820979;-0.177233412;-0.165162581;-0.169864834
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;72.25;-0.000000000000000305;-0.000000000000000305;-0.177233412;-0.176642695;-0.169864834;-0.174573627
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;72.5;-0.000000000000000305;-0.000000000000000305;-0.176642695;-0.176049239;-0.174573627;-0.179288297
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;72.75;-0.000000000000000305;-0.000000000000000305;-0.176049239;-0.175453445;-0.179288297;-0.184008191
1;FEF2575;-7.3353;1.5977;0.1511;-2.1431;0.3183;0.01683;0.07775;73;-0.000000000000000305;-0.000000000000000305;-0.175453445;-0.174855708;-0.184008191;-0.188732671
